relative_im_path,class,xmin,ymin,xmax,ymax
car_ims/006968.jpg,86,30,147,1009,660
car_ims/010824.jpg,131,29,15,247,164
car_ims/002677.jpg,33,40,87,469,251
car_ims/014909.jpg,181,68,170,557,437
car_ims/005268.jpg,65,10,15,245,165
car_ims/010937.jpg,133,16,36,619,432
car_ims/001785.jpg,22,54,214,558,376
car_ims/008759.jpg,107,467,138,637,250
car_ims/008453.jpg,104,29,93,422,282
car_ims/007506.jpg,92,26,46,264,203
car_ims/002670.jpg,33,39,167,401,299
car_ims/002306.jpg,29,531,424,1570,1061
car_ims/007121.jpg,87,37,100,590,433
car_ims/007494.jpg,92,5,60,253,138
car_ims/012231.jpg,149,69,8,553,344
car_ims/013462.jpg,164,43,349,997,700
car_ims/009624.jpg,117,22,13,484,236
car_ims/016164.jpg,196,15,16,128,88
car_ims/004449.jpg,55,203,76,948,309
car_ims/011642.jpg,142,43,66,449,249
car_ims/013974.jpg,170,169,185,1077,658
car_ims/000028.jpg,1,8,3,129,71
car_ims/004893.jpg,61,10,76,792,496
car_ims/000002.jpg,1,42,26,438,199
car_ims/003960.jpg,49,61,124,591,386
car_ims/006515.jpg,80,50,153,483,341
car_ims/006409.jpg,79,102,189,1168,632
car_ims/003089.jpg,38,31,128,600,386
car_ims/014959.jpg,182,146,253,1872,1029
car_ims/007516.jpg,92,18,142,628,395
car_ims/008907.jpg,109,12,12,247,159
car_ims/002572.jpg,32,40,68,747,497
car_ims/008829.jpg,108,35,75,357,194
car_ims/008020.jpg,98,41,73,925,500
car_ims/000912.jpg,12,606,25,682,275
car_ims/004288.jpg,53,21,72,547,319
car_ims/001442.jpg,18,25,87,289,227
car_ims/008434.jpg,104,658,367,1781,900
car_ims/003921.jpg,49,36,43,554,297
car_ims/001882.jpg,23,53,114,446,238
car_ims/006715.jpg,83,133,204,1788,937
car_ims/003996.jpg,50,51,62,645,378
car_ims/008219.jpg,101,536,688,932,919
car_ims/001863.jpg,23,21,165,576,412
car_ims/000860.jpg,11,120,214,705,474
car_ims/009352.jpg,114,15,105,580,362
car_ims/003160.jpg,39,178,17,454,169
car_ims/005931.jpg,74,87,128,600,415
car_ims/004661.jpg,58,93,37,549,414
car_ims/013848.jpg,169,0,88,633,412
car_ims/013002.jpg,159,263,137,380,181
car_ims/001730.jpg,22,16,22,292,196
car_ims/014337.jpg,174,5,80,119,252
car_ims/004306.jpg,54,8,65,254,147
car_ims/007796.jpg,95,45,33,416,257
car_ims/013109.jpg,160,49,80,576,304
car_ims/003832.jpg,48,370,135,572,290
car_ims/006051.jpg,75,21,158,623,389
car_ims/003841.jpg,48,10,96,405,254
car_ims/001532.jpg,19,12,90,271,172
car_ims/004571.jpg,57,21,47,1016,355
car_ims/001576.jpg,20,29,28,570,385
car_ims/014210.jpg,173,12,96,630,363
car_ims/006756.jpg,83,3,24,196,104
car_ims/005597.jpg,70,35,44,470,336
car_ims/000668.jpg,9,73,76,236,150
car_ims/013689.jpg,167,1,209,530,498
car_ims/008724.jpg,107,4,33,240,159
car_ims/007737.jpg,95,0,69,34,145
car_ims/014668.jpg,179,12,26,636,450
car_ims/003775.jpg,47,75,74,554,328
car_ims/000913.jpg,12,56,125,381,247
car_ims/003736.jpg,47,93,161,647,396
car_ims/003088.jpg,38,23,54,250,151
car_ims/001180.jpg,15,54,75,920,604
car_ims/013215.jpg,161,321,217,1278,880
car_ims/005077.jpg,63,133,166,891,560
car_ims/015691.jpg,191,992,131,1277,475
car_ims/002627.jpg,33,125,64,593,337
car_ims/002451.jpg,31,58,106,997,606
car_ims/001517.jpg,19,59,79,233,164
car_ims/002877.jpg,36,32,349,756,562
car_ims/014110.jpg,172,51,214,981,688
car_ims/008800.jpg,108,12,90,607,446
car_ims/014546.jpg,177,10,45,264,166
car_ims/010195.jpg,124,179,122,274,144
car_ims/004505.jpg,56,92,145,479,272
car_ims/001110.jpg,14,50,84,352,235
car_ims/006469.jpg,80,37,42,191,102
car_ims/000337.jpg,5,24,57,451,309
car_ims/002692.jpg,33,251,86,300,150
car_ims/009263.jpg,113,15,62,258,177
car_ims/011563.jpg,141,17,81,478,274
car_ims/000590.jpg,8,28,120,308,227
car_ims/009425.jpg,115,44,36,581,394
car_ims/009851.jpg,120,26,46,568,358
car_ims/014006.jpg,170,100,118,1083,775
car_ims/006650.jpg,82,38,74,605,377
car_ims/001279.jpg,16,34,142,583,333
car_ims/001397.jpg,18,67,115,575,372
car_ims/013256.jpg,162,179,133,591,417
car_ims/013663.jpg,166,10,272,42,291
car_ims/010865.jpg,132,37,124,699,424
car_ims/011993.jpg,146,446,134,500,168
car_ims/015589.jpg,190,17,44,235,149
car_ims/011432.jpg,139,49,81,390,298
car_ims/010120.jpg,123,257,292,513,416
car_ims/012617.jpg,154,30,87,492,371
car_ims/001793.jpg,22,188,263,1001,562
car_ims/007346.jpg,90,16,36,250,165
car_ims/005908.jpg,73,19,43,389,171
car_ims/005116.jpg,63,287,344,3299,2250
car_ims/000495.jpg,7,111,349,1071,710
car_ims/000752.jpg,10,42,84,545,298
car_ims/009411.jpg,115,67,96,557,396
car_ims/010659.jpg,129,134,322,919,698
car_ims/000455.jpg,6,75,32,489,312
car_ims/012613.jpg,154,12,19,518,275
car_ims/007159.jpg,88,35,247,81,279
car_ims/012709.jpg,155,20,138,610,404
car_ims/009816.jpg,120,20,42,489,278
car_ims/000006.jpg,1,25,5,246,109
car_ims/006085.jpg,75,172,130,593,384
car_ims/010238.jpg,124,67,14,505,438
car_ims/004645.jpg,58,468,146,791,354
car_ims/014404.jpg,175,214,2,273,21
car_ims/007636.jpg,94,21,126,950,641
car_ims/005155.jpg,64,170,137,627,552
car_ims/009690.jpg,118,242,54,259,72
car_ims/013222.jpg,161,18,60,350,219
car_ims/004244.jpg,53,25,103,596,412
car_ims/014258.jpg,173,38,195,492,441
car_ims/011118.jpg,135,152,91,611,311
car_ims/010883.jpg,132,76,74,693,498
car_ims/002339.jpg,29,131,138,163,147
car_ims/007049.jpg,87,23,141,552,362
car_ims/005380.jpg,67,32,34,231,154
car_ims/011984.jpg,146,16,26,610,428
car_ims/013927.jpg,170,1716,685,1984,883
car_ims/015034.jpg,183,208,228,744,444
car_ims/000109.jpg,2,37,45,255,170
car_ims/011861.jpg,145,240,264,857,633
car_ims/010368.jpg,126,55,117,924,573
car_ims/013624.jpg,166,479,29,639,224
car_ims/015977.jpg,194,216,637,1403,1077
car_ims/003219.jpg,40,63,176,563,444
car_ims/010179.jpg,123,3,17,108,57
car_ims/002659.jpg,33,5,9,465,226
car_ims/014435.jpg,176,52,247,1085,608
car_ims/006452.jpg,80,19,24,282,153
car_ims/008686.jpg,107,2,56,367,262
car_ims/012062.jpg,147,123,164,866,605
car_ims/010308.jpg,125,24,70,534,554
car_ims/010268.jpg,125,0,54,34,92
car_ims/015364.jpg,187,166,236,865,523
car_ims/007939.jpg,97,7,17,254,180
car_ims/000879.jpg,11,18,61,536,348
car_ims/007747.jpg,95,25,46,283,180
car_ims/001781.jpg,22,19,84,378,240
car_ims/003478.jpg,43,594,147,640,246
car_ims/006799.jpg,84,132,92,236,127
car_ims/009581.jpg,117,13,4,287,110
car_ims/009262.jpg,113,9,124,469,293
car_ims/003176.jpg,39,20,48,247,149
car_ims/005058.jpg,63,8,125,674,374
car_ims/012428.jpg,151,43,101,372,236
car_ims/012053.jpg,147,12,78,969,724
car_ims/011889.jpg,145,36,65,748,385
car_ims/006637.jpg,82,9,70,55,104
car_ims/004732.jpg,59,148,31,978,574
car_ims/010458.jpg,127,8,57,262,180
car_ims/015717.jpg,191,32,210,961,640
car_ims/003713.jpg,46,36,384,1545,981
car_ims/006350.jpg,79,432,180,800,352
car_ims/004779.jpg,59,58,140,1128,789
car_ims/012691.jpg,154,16,52,631,361
car_ims/013817.jpg,168,44,108,591,351
car_ims/006518.jpg,80,236,251,641,419
car_ims/010440.jpg,127,57,127,592,330
car_ims/012795.jpg,156,81,59,375,176
car_ims/003236.jpg,40,113,111,667,510
car_ims/009073.jpg,111,47,13,69,23
car_ims/003307.jpg,41,68,90,509,287
car_ims/011428.jpg,139,68,165,2109,1223
car_ims/002399.jpg,30,25,38,277,137
car_ims/007814.jpg,96,59,234,959,597
car_ims/007296.jpg,89,67,128,949,607
car_ims/000268.jpg,4,69,109,603,400
car_ims/001171.jpg,15,3,70,588,366
car_ims/004158.jpg,52,41,98,611,381
car_ims/005082.jpg,63,167,94,1115,619
car_ims/005129.jpg,63,70,62,615,388
car_ims/008543.jpg,105,38,77,268,162
car_ims/010867.jpg,132,193,100,575,350
car_ims/004038.jpg,50,77,178,128,201
car_ims/012207.jpg,149,557,165,639,227
car_ims/014100.jpg,172,18,65,1012,640
car_ims/010411.jpg,126,126,246,709,448
car_ims/006457.jpg,80,153,16,201,94
car_ims/007156.jpg,88,7,18,208,144
car_ims/001049.jpg,14,84,45,639,358
car_ims/000246.jpg,4,83,277,935,555
car_ims/008045.jpg,98,105,457,1111,904
car_ims/005905.jpg,73,7,63,612,414
car_ims/008701.jpg,107,13,300,1002,722
car_ims/008036.jpg,98,23,20,966,465
car_ims/005603.jpg,70,27,91,339,211
car_ims/001635.jpg,20,47,58,498,328
car_ims/002674.jpg,33,24,88,613,301
car_ims/013514.jpg,165,184,231,869,734
car_ims/001193.jpg,15,15,103,281,174
car_ims/013418.jpg,164,59,31,972,585
car_ims/008953.jpg,110,45,126,510,343
car_ims/008995.jpg,110,6,248,200,589
car_ims/015838.jpg,192,186,306,893,611
car_ims/001433.jpg,18,12,16,102,62
car_ims/002918.jpg,36,140,647,3652,2131
car_ims/015541.jpg,189,12,168,143,228
car_ims/007915.jpg,97,15,237,343,348
car_ims/007425.jpg,91,3,64,276,333
car_ims/009939.jpg,121,224,33,258,50
car_ims/010375.jpg,126,63,136,532,315
car_ims/012210.jpg,149,2,378,47,506
car_ims/014333.jpg,174,0,93,132,195
car_ims/009692.jpg,118,6,15,53,35
car_ims/000115.jpg,2,55,105,621,358
car_ims/005475.jpg,68,8,20,264,164
car_ims/005208.jpg,65,26,125,614,360
car_ims/015447.jpg,188,43,27,248,146
car_ims/000430.jpg,6,87,190,883,630
car_ims/013882.jpg,169,550,172,616,283
car_ims/009343.jpg,114,50,113,620,465
car_ims/013332.jpg,162,242,39,274,67
car_ims/002168.jpg,27,65,128,726,439
car_ims/005451.jpg,68,47,193,691,488
car_ims/009053.jpg,111,48,13,230,168
car_ims/009761.jpg,119,5,27,296,134
car_ims/009416.jpg,115,49,151,600,360
car_ims/014465.jpg,176,41,93,553,419
car_ims/000051.jpg,1,16,9,127,75
car_ims/008026.jpg,98,43,13,334,290
car_ims/012675.jpg,154,941,271,1019,386
car_ims/005336.jpg,66,48,26,1010,569
car_ims/003070.jpg,38,31,87,196,165
car_ims/004254.jpg,53,14,55,569,298
car_ims/009443.jpg,115,69,241,578,444
car_ims/005678.jpg,70,42,78,347,212
car_ims/000664.jpg,9,120,108,390,203
car_ims/000542.jpg,7,98,72,699,363
car_ims/013158.jpg,161,68,41,258,150
car_ims/013982.jpg,170,67,269,940,634
car_ims/010462.jpg,127,548,294,639,360
car_ims/003195.jpg,40,77,122,1200,702
car_ims/012353.jpg,150,29,71,736,435
car_ims/006933.jpg,85,31,111,648,436
car_ims/006651.jpg,82,11,55,263,146
car_ims/003332.jpg,42,13,32,267,185
car_ims/000196.jpg,3,80,20,560,300
car_ims/009231.jpg,113,22,32,253,169
car_ims/010006.jpg,122,39,144,585,348
car_ims/007091.jpg,87,6,55,629,429
car_ims/011720.jpg,143,232,61,258,77
car_ims/014194.jpg,173,215,279,1445,683
car_ims/007281.jpg,89,128,173,710,500
car_ims/015729.jpg,191,36,107,1163,856
car_ims/005487.jpg,68,651,196,740,237
car_ims/001883.jpg,23,296,180,1601,1145
car_ims/012733.jpg,155,3,21,199,146
car_ims/011462.jpg,140,136,147,819,482
car_ims/004775.jpg,59,22,73,597,235
car_ims/004939.jpg,61,75,115,420,280
car_ims/010302.jpg,125,148,324,1505,994
car_ims/004226.jpg,53,4,36,291,209
car_ims/004621.jpg,57,23,73,189,143
car_ims/005163.jpg,64,709,207,799,326
car_ims/012094.jpg,147,1,132,217,294
car_ims/000630.jpg,8,145,468,1470,882
car_ims/006445.jpg,80,22,74,622,376
car_ims/008521.jpg,105,14,39,266,157
car_ims/007226.jpg,89,147,81,262,140
car_ims/005888.jpg,73,26,93,417,228
car_ims/002173.jpg,27,34,109,619,373
car_ims/014388.jpg,175,30,79,386,252
car_ims/012690.jpg,154,448,292,1375,765
car_ims/014759.jpg,180,9,74,504,238
car_ims/001021.jpg,13,21,60,277,158
car_ims/009811.jpg,120,457,103,499,149
car_ims/006730.jpg,83,179,130,496,353
car_ims/012257.jpg,149,57,74,592,425
car_ims/011009.jpg,133,37,65,587,424
car_ims/005846.jpg,73,19,138,614,383
car_ims/008477.jpg,104,45,60,328,165
car_ims/004599.jpg,57,4,140,321,253
car_ims/006563.jpg,81,1,150,111,295
car_ims/009181.jpg,112,94,169,1193,826
car_ims/010424.jpg,126,224,529,1772,1108
car_ims/003617.jpg,45,0,0,209,606
car_ims/008001.jpg,98,6,51,447,198
car_ims/007841.jpg,96,146,473,1002,863
car_ims/012858.jpg,157,197,110,463,264
car_ims/009418.jpg,115,31,99,443,261
car_ims/004692.jpg,58,1,110,273,285
car_ims/015938.jpg,194,27,209,592,387
car_ims/009279.jpg,113,0,27,244,170
car_ims/009725.jpg,119,3,81,19,93
car_ims/004528.jpg,56,132,108,414,272
car_ims/003318.jpg,41,10,58,439,231
car_ims/013586.jpg,166,46,55,1005,714
car_ims/014791.jpg,180,77,129,506,260
car_ims/002486.jpg,31,109,159,351,244
car_ims/014086.jpg,171,54,85,529,299
car_ims/002125.jpg,27,15,38,246,161
car_ims/012249.jpg,149,114,163,909,601
car_ims/010118.jpg,123,9,19,214,106
car_ims/007158.jpg,88,5,40,296,169
car_ims/015733.jpg,191,1,97,260,287
car_ims/015613.jpg,190,82,93,475,282
car_ims/003346.jpg,42,9,41,231,133
car_ims/013364.jpg,163,32,242,662,444
car_ims/012621.jpg,154,38,87,613,396
car_ims/004189.jpg,52,11,30,271,197
car_ims/014816.jpg,180,118,269,939,552
car_ims/006745.jpg,83,150,180,889,730
car_ims/004129.jpg,51,10,78,296,196
car_ims/010776.jpg,131,27,53,248,165
car_ims/015795.jpg,192,64,149,887,542
car_ims/012059.jpg,147,115,26,551,335
car_ims/012522.jpg,153,71,178,839,567
car_ims/015185.jpg,185,80,369,1183,722
car_ims/008088.jpg,99,79,73,228,154
car_ims/001056.jpg,14,22,140,383,285
car_ims/009088.jpg,111,0,228,57,252
car_ims/004153.jpg,52,15,38,484,275
car_ims/011378.jpg,139,59,209,1217,710
car_ims/008848.jpg,108,37,115,593,417
car_ims/004292.jpg,53,20,26,527,239
car_ims/015041.jpg,183,101,122,951,677
car_ims/013650.jpg,166,187,140,495,339
car_ims/008916.jpg,109,34,20,631,336
car_ims/011447.jpg,139,37,95,604,384
car_ims/012303.jpg,150,124,90,690,437
car_ims/005117.jpg,63,63,108,966,652
car_ims/004769.jpg,59,28,191,728,406
car_ims/010896.jpg,132,534,150,639,225
car_ims/010116.jpg,123,7,21,108,69
car_ims/006062.jpg,75,92,96,694,496
car_ims/003566.jpg,44,33,57,407,261
car_ims/009500.jpg,116,243,67,260,95
car_ims/002237.jpg,28,186,208,934,581
car_ims/011839.jpg,144,46,133,757,452
car_ims/014675.jpg,179,68,38,571,404
car_ims/013498.jpg,165,75,155,749,440
car_ims/000651.jpg,8,47,81,509,300
car_ims/003358.jpg,42,91,126,579,376
car_ims/008012.jpg,98,321,326,2039,1262
car_ims/007454.jpg,91,18,153,564,453
car_ims/011926.jpg,145,109,55,659,457
car_ims/004424.jpg,55,128,131,451,259
car_ims/007387.jpg,91,14,136,558,361
car_ims/003833.jpg,48,8,50,338,206
car_ims/015194.jpg,185,36,117,490,254
car_ims/000989.jpg,13,3,53,259,159
car_ims/002182.jpg,27,25,42,446,312
car_ims/008679.jpg,107,134,268,458,428
car_ims/012214.jpg,149,341,35,467,103
car_ims/002068.jpg,26,75,350,643,542
car_ims/008744.jpg,107,7,47,397,232
car_ims/002601.jpg,32,67,36,572,459
car_ims/000357.jpg,5,54,164,632,421
car_ims/016028.jpg,195,204,79,239,103
car_ims/010812.jpg,131,91,37,550,462
car_ims/005586.jpg,69,14,30,231,165
car_ims/010225.jpg,124,18,59,406,309
car_ims/008733.jpg,107,219,348,1373,762
car_ims/005304.jpg,66,17,124,676,429
car_ims/012414.jpg,151,9,73,94,101
car_ims/010768.jpg,131,12,18,281,192
car_ims/000467.jpg,6,10,222,1529,964
car_ims/015677.jpg,191,61,95,618,424
car_ims/007768.jpg,95,656,163,739,272
car_ims/010799.jpg,131,30,41,231,164
car_ims/002911.jpg,36,49,197,890,699
car_ims/003151.jpg,39,41,39,266,185
car_ims/012927.jpg,157,144,63,676,437
car_ims/000248.jpg,4,67,153,559,322
car_ims/009278.jpg,113,20,76,765,389
car_ims/006004.jpg,74,11,29,264,162
car_ims/010259.jpg,124,19,85,415,223
car_ims/004352.jpg,54,8,44,250,159
car_ims/007894.jpg,97,30,43,202,144
car_ims/011608.jpg,141,334,535,4730,2491
car_ims/000141.jpg,2,93,120,567,447
car_ims/001580.jpg,20,6,80,577,276
car_ims/007176.jpg,88,47,20,584,441
car_ims/015770.jpg,192,32,74,616,415
car_ims/013373.jpg,163,84,95,278,157
car_ims/013066.jpg,160,115,94,730,379
car_ims/001195.jpg,15,39,81,625,335
car_ims/014425.jpg,176,44,60,573,348
car_ims/000128.jpg,2,30,32,419,268
car_ims/009729.jpg,119,0,22,139,80
car_ims/007719.jpg,95,58,18,553,448
car_ims/006379.jpg,79,14,140,788,463
car_ims/002324.jpg,29,371,128,1209,676
car_ims/010910.jpg,132,92,63,971,723
car_ims/010905.jpg,132,32,20,622,424
car_ims/001872.jpg,23,39,99,576,363
car_ims/012074.jpg,147,68,49,905,651
car_ims/002887.jpg,36,116,96,389,265
car_ims/009075.jpg,111,82,69,400,272
car_ims/011818.jpg,144,43,212,453,342
car_ims/001985.jpg,25,19,50,272,141
car_ims/008105.jpg,99,469,34,716,153
car_ims/015815.jpg,192,42,89,765,513
car_ims/015922.jpg,193,66,63,539,285
car_ims/005934.jpg,74,16,158,624,369
car_ims/009914.jpg,121,13,274,1278,873
car_ims/012449.jpg,152,43,68,382,270
car_ims/007803.jpg,96,42,82,568,303
car_ims/014912.jpg,181,35,99,458,265
car_ims/005063.jpg,63,62,140,961,605
car_ims/016078.jpg,195,79,30,404,235
car_ims/002357.jpg,29,27,26,228,169
car_ims/008630.jpg,106,28,69,967,656
car_ims/006631.jpg,82,11,9,389,189
car_ims/014255.jpg,173,18,37,621,425
car_ims/004191.jpg,52,41,80,424,282
car_ims/012328.jpg,150,37,30,149,324
car_ims/004062.jpg,51,7,39,243,161
car_ims/000039.jpg,1,13,153,75,230
car_ims/014678.jpg,179,4,20,430,291
car_ims/008110.jpg,100,60,142,572,417
car_ims/010415.jpg,126,35,136,410,341
car_ims/009101.jpg,111,23,47,246,170
car_ims/009346.jpg,114,47,31,752,495
car_ims/011574.jpg,141,90,32,865,629
car_ims/010761.jpg,131,20,52,242,170
car_ims/002425.jpg,30,5,99,974,598
car_ims/003012.jpg,37,54,57,278,179
car_ims/006627.jpg,82,3,143,791,524
car_ims/012126.jpg,148,735,203,799,334
car_ims/015497.jpg,188,34,126,612,351
car_ims/014533.jpg,177,16,132,506,268
car_ims/004455.jpg,55,10,128,495,299
car_ims/007789.jpg,95,20,52,444,319
car_ims/007014.jpg,86,166,125,604,338
car_ims/001166.jpg,15,199,299,899,703
car_ims/000975.jpg,13,196,370,1280,824
car_ims/012936.jpg,158,14,151,304,225
car_ims/011071.jpg,134,17,23,276,169
car_ims/009041.jpg,111,6,50,475,327
car_ims/005367.jpg,67,449,273,2513,1716
car_ims/013652.jpg,166,965,392,1023,719
car_ims/000681.jpg,9,100,77,263,165
car_ims/015102.jpg,184,810,151,1021,280
car_ims/006327.jpg,78,22,37,605,380
car_ims/007582.jpg,93,27,112,620,413
car_ims/003831.jpg,48,0,94,91,147
car_ims/006244.jpg,77,16,30,411,191
car_ims/005956.jpg,74,29,63,630,457
car_ims/015307.jpg,186,15,120,480,310
car_ims/014858.jpg,181,28,66,1017,504
car_ims/002262.jpg,28,93,347,1836,996
car_ims/002916.jpg,36,10,21,482,303
car_ims/013412.jpg,164,136,206,921,689
car_ims/013989.jpg,170,103,114,1054,982
car_ims/013415.jpg,164,239,331,1760,931
car_ims/014281.jpg,174,428,100,583,169
car_ims/012305.jpg,150,34,36,866,553
car_ims/013750.jpg,167,73,111,2223,1249
car_ims/009961.jpg,122,35,162,606,372
car_ims/003022.jpg,37,7,149,584,367
car_ims/007668.jpg,94,2,129,271,336
car_ims/009241.jpg,113,93,80,341,305
car_ims/003168.jpg,39,330,393,1529,929
car_ims/006483.jpg,80,112,197,828,593
car_ims/003052.jpg,38,51,75,397,268
car_ims/005577.jpg,69,18,57,212,142
car_ims/008813.jpg,108,13,37,220,171
car_ims/015737.jpg,191,30,142,596,421
car_ims/003011.jpg,37,27,87,429,286
car_ims/007930.jpg,97,49,53,258,140
car_ims/012245.jpg,149,1549,231,1912,769
car_ims/000440.jpg,6,182,205,534,398
car_ims/009863.jpg,121,56,131,452,275
car_ims/001221.jpg,16,13,94,315,186
car_ims/009532.jpg,116,34,50,231,186
car_ims/015792.jpg,192,25,126,594,435
car_ims/014026.jpg,171,24,77,275,159
car_ims/009129.jpg,112,471,153,984,324
car_ims/007988.jpg,98,251,425,1320,1027
car_ims/000956.jpg,12,77,7,390,150
car_ims/012539.jpg,153,59,295,1540,897
car_ims/002976.jpg,37,64,153,1180,750
car_ims/006404.jpg,79,162,77,559,340
car_ims/000410.jpg,6,30,38,627,320
car_ims/008627.jpg,106,16,14,312,240
car_ims/007909.jpg,97,15,133,588,421
car_ims/009426.jpg,115,97,169,947,629
car_ims/009253.jpg,113,5,26,246,180
car_ims/014594.jpg,178,133,42,551,294
car_ims/010479.jpg,127,41,70,595,323
car_ims/002504.jpg,31,85,49,576,275
car_ims/014774.jpg,180,25,15,140,261
car_ims/011282.jpg,137,45,21,511,311
car_ims/006453.jpg,80,50,79,222,164
car_ims/000566.jpg,7,224,45,403,232
car_ims/012844.jpg,156,8,19,294,128
car_ims/009368.jpg,114,103,76,331,269
car_ims/015444.jpg,188,20,49,284,149
car_ims/011286.jpg,137,17,143,537,346
car_ims/013318.jpg,162,31,186,604,401
car_ims/013786.jpg,168,89,68,552,231
car_ims/014467.jpg,176,138,73,611,475
car_ims/001542.jpg,19,4,57,266,162
car_ims/002209.jpg,28,68,20,460,318
car_ims/015511.jpg,189,12,53,43,67
car_ims/013759.jpg,168,165,116,545,370
car_ims/016157.jpg,196,364,33,495,164
car_ims/013261.jpg,162,276,457,1124,800
car_ims/007258.jpg,89,54,212,877,711
car_ims/005559.jpg,69,4,62,625,330
car_ims/011094.jpg,135,16,63,332,191
car_ims/009447.jpg,115,93,104,624,408
car_ims/011194.jpg,136,48,151,402,291
car_ims/011265.jpg,137,43,84,466,287
car_ims/013204.jpg,161,6,70,256,167
car_ims/010370.jpg,126,20,92,566,291
car_ims/009222.jpg,113,18,10,315,220
car_ims/001132.jpg,15,36,125,603,398
car_ims/001167.jpg,15,83,226,821,546
car_ims/011386.jpg,139,53,123,199,191
car_ims/012306.jpg,150,7,22,463,207
car_ims/011332.jpg,138,1,11,220,107
car_ims/015357.jpg,187,44,202,527,422
car_ims/010432.jpg,126,51,123,458,293
car_ims/002786.jpg,34,20,15,194,114
car_ims/007446.jpg,91,299,90,427,138
car_ims/004606.jpg,57,41,161,1241,691
car_ims/009749.jpg,119,1,67,257,175car_ims/012501.jpg,152.0,13,41,124,83,
car_ims/012504.jpg,152.0,0,36,412,212,
car_ims/012505.jpg,152.0,58,257,724,494,
car_ims/012506.jpg,152.0,51,120,383,293,
car_ims/012509.jpg,152.0,52,31,484,307,
car_ims/012510.jpg,152.0,7,38,184,107,
car_ims/012511.jpg,152.0,254,365,1714,988,
car_ims/012512.jpg,152.0,14,45,259,142,
car_ims/012513.jpg,152.0,167,206,598,367,
car_ims/012514.jpg,152.0,21,44,284,166,
car_ims/012517.jpg,152.0,124,229,1252,785,
car_ims/012520.jpg,153.0,11,178,630,433,
car_ims/012521.jpg,153.0,77,94,576,350,
car_ims/012527.jpg,153.0,359,768,1361,1084,
car_ims/012529.jpg,153.0,148,7,318,104,
car_ims/012533.jpg,153.0,7,83,375,186,
car_ims/012534.jpg,153.0,54,140,603,312,
car_ims/012535.jpg,153.0,46,261,1211,871,
car_ims/012536.jpg,153.0,17,74,263,152,
car_ims/012537.jpg,153.0,86,93,625,394,
car_ims/012540.jpg,153.0,43,157,488,374,
car_ims/012542.jpg,153.0,32,277,619,443,
car_ims/012543.jpg,153.0,25,133,566,330,
car_ims/012544.jpg,153.0,26,65,559,383,
car_ims/012546.jpg,153.0,25,63,555,347,
car_ims/012547.jpg,153.0,19,200,984,492,
car_ims/012548.jpg,153.0,27,72,845,536,
car_ims/012550.jpg,153.0,80,50,1177,887,
car_ims/012551.jpg,153.0,72,218,445,366,
car_ims/012552.jpg,153.0,38,190,666,419,
car_ims/012553.jpg,153.0,70,114,125,283,
car_ims/012554.jpg,153.0,7,108,1908,1050,
car_ims/012555.jpg,153.0,12,114,322,221,
car_ims/012556.jpg,153.0,65,249,961,541,
car_ims/012557.jpg,153.0,24,34,277,177,
car_ims/012561.jpg,153.0,47,102,448,255,
car_ims/012562.jpg,153.0,154,200,636,330,
car_ims/012564.jpg,153.0,77,478,943,691,
car_ims/012565.jpg,153.0,20,59,621,341,
car_ims/012566.jpg,153.0,9,147,1274,793,
car_ims/012567.jpg,153.0,67,118,498,262,
car_ims/012571.jpg,153.0,29,140,413,279,
car_ims/012572.jpg,153.0,103,152,471,260,
car_ims/012573.jpg,153.0,35,136,576,299,
car_ims/012574.jpg,153.0,23,92,220,158,
car_ims/012577.jpg,153.0,50,67,126,227,
car_ims/012580.jpg,153.0,77,76,334,222,
car_ims/012581.jpg,153.0,94,274,856,646,
car_ims/012583.jpg,153.0,118,239,597,484,
car_ims/012584.jpg,153.0,56,156,496,360,
car_ims/012587.jpg,153.0,1,42,93,263,
car_ims/012589.jpg,153.0,36,41,349,214,
car_ims/012590.jpg,153.0,50,55,559,297,
car_ims/012592.jpg,153.0,12,17,529,363,
car_ims/012593.jpg,153.0,50,133,559,341,
car_ims/012595.jpg,153.0,8,40,307,175,
car_ims/012600.jpg,153.0,65,163,568,433,
car_ims/012601.jpg,153.0,438,418,1079,731,
car_ims/012604.jpg,153.0,214,361,1484,873,
car_ims/012606.jpg,153.0,83,159,444,272,
car_ims/012608.jpg,154.0,14,32,492,290,
car_ims/012609.jpg,154.0,83,83,548,305,
car_ims/012610.jpg,154.0,949,146,1022,274,
car_ims/012611.jpg,154.0,374,91,402,130,
car_ims/012614.jpg,154.0,504,177,531,266,
car_ims/012615.jpg,154.0,121,20,906,696,
car_ims/012616.jpg,154.0,11,30,613,456,
car_ims/012618.jpg,154.0,60,320,445,559,
car_ims/012619.jpg,154.0,91,156,209,189,
car_ims/012623.jpg,154.0,501,276,1375,1005,
car_ims/012624.jpg,154.0,654,138,797,177,
car_ims/012625.jpg,154.0,51,77,584,388,
car_ims/012628.jpg,154.0,47,51,537,371,
car_ims/012629.jpg,154.0,28,25,608,290,
car_ims/012630.jpg,154.0,34,79,562,333,
car_ims/012631.jpg,154.0,109,62,498,332,
car_ims/012632.jpg,154.0,33,20,471,307,
car_ims/012635.jpg,154.0,90,81,281,152,
car_ims/012636.jpg,154.0,1,198,72,305,
car_ims/012638.jpg,154.0,34,166,114,200,
