relative_im_path,class,xmin,xmax,ymin,ymax
datasets/219/137.jpg,219,280,151,1152,599,
datasets/219/45.jpg,219,13,51,683,345,
datasets/219/20.jpg,219,2055,424,2250,589,
datasets/219/168.jpg,219,72,11,1600,910,
datasets/219/26.jpg,219,131,306,1232,715,
datasets/219/109.jpg,219,590,875,2023,1652,
datasets/219/29.jpg,219,57,149,724,535,
datasets/219/120.jpg,219,6,112,499,455,
datasets/219/89.jpg,219,128,230,705,444,
datasets/219/95.jpg,219,85,39,547,331,
datasets/219/72.jpg,219,102,116,1198,753,
datasets/219/31.jpg,219,219,136,838,525,
datasets/219/159.jpg,219,569,121,639,246,
datasets/219/166.jpg,219,181,184,1351,1002,
datasets/219/141.jpg,219,86,94,241,167,
datasets/219/70.jpg,219,441,587,1831,1090,
datasets/219/143.jpg,219,675,95,800,540,
datasets/219/80.jpg,219,158,153,860,494,
datasets/220/173.jpg,220,185,130,893,516,
datasets/220/157.jpg,220,56,300,1183,750,
datasets/220/69.jpg,220,71,351,1036,806,
datasets/220/165.jpg,220,236,53,1192,927,
datasets/220/138.jpg,220,104,16,717,483,
datasets/220/6.jpg,220,51,118,704,426,
datasets/220/221.jpg,220,51,115,585,334,
datasets/220/96.jpg,220,21,37,509,303,
datasets/220/54.jpg,220,0,134,807,716,
datasets/220/149.jpg,220,72,77,1142,584,
datasets/220/81.jpg,220,155,102,633,370,
datasets/220/76.jpg,220,253,161,913,580,
datasets/220/78.jpg,220,79,155,567,426,
datasets/220/178.jpg,220,151,163,1089,742,
datasets/220/61.jpg,220,36,52,611,359,
datasets/220/7.jpg,220,177,169,1153,602,
datasets/220/105.jpg,220,71,301,1016,812,
datasets/220/152.jpg,220,685,126,873,278,
datasets/220/154.jpg,220,438,240,620,297,
datasets/220/134.jpg,220,851,53,1277,390,
datasets/220/148.jpg,220,3,198,193,307,
datasets/220/15.jpg,220,420,399,1465,917,
datasets/220/156.jpg,220,145,126,522,357,
datasets/220/93.jpg,220,67,102,1013,671,
datasets/220/194.jpg,220,59,48,981,703,
datasets/220/42.jpg,220,429,219,1555,884,
datasets/220/199.jpg,220,261,172,1640,1065,
datasets/220/88.jpg,220,4,155,60,181,
datasets/220/2.jpg,220,326,148,1088,544,
datasets/220/86.jpg,220,708,399,2271,1752,
datasets/220/205.jpg,220,18,42,303,191,
datasets/220/127.jpg,220,244,123,1862,1131,
datasets/220/121.jpg,220,853,140,1132,186,
datasets/220/208.jpg,220,616,92,756,211,
datasets/220/24.jpg,220,148,290,1263,770,
datasets/220/206.jpg,220,150,64,656,465,
datasets/220/198.jpg,220,100,55,430,339,
datasets/220/214.jpg,220,279,38,1664,1056,
datasets/220/209.jpg,220,179,125,1055,589,
datasets/220/176.jpg,220,220,197,617,524,
datasets/220/103.jpg,220,21,126,190,203,
datasets/220/68.jpg,220,123,238,776,567,
datasets/220/13.jpg,220,54,120,701,424,
datasets/220/162.jpg,220,15,0,750,408,
datasets/220/217.jpg,220,85,5,939,375,
datasets/220/55.jpg,220,110,180,671,501,
datasets/220/204.jpg,220,914,217,1011,471,
datasets/220/5.jpg,220,23,30,504,222,
datasets/220/130.jpg,220,412,80,638,299,
datasets/220/30.jpg,220,486,106,751,299,
datasets/220/40.jpg,220,214,74,703,424,
datasets/220/147.jpg,220,33,100,285,219,
datasets/220/39.jpg,220,290,292,867,682,
datasets/220/124.jpg,220,203,199,601,534,
datasets/220/216.jpg,220,26,98,624,424,
datasets/220/18.jpg,220,4209,295,4669,1280,
datasets/220/115.jpg,220,33,101,613,360,
datasets/220/169.jpg,220,22,162,599,513,
datasets/220/16.jpg,220,346,316,1320,760,
datasets/220/177.jpg,220,143,123,595,464,
datasets/220/3.jpg,220,132,104,656,365,
datasets/220/100.jpg,220,55,55,588,382,
datasets/220/144.jpg,220,129,101,739,530,
datasets/220/27.jpg,220,279,227,762,620,
datasets/220/19.jpg,220,238,234,1106,562,
datasets/220/64.jpg,220,400,191,466,256,
datasets/220/189.jpg,220,112,327,1953,1417,
datasets/220/224.jpg,220,131,135,597,421,
datasets/220/37.jpg,220,309,432,2075,1204,
datasets/220/107.jpg,220,582,240,621,294,
datasets/220/36.jpg,220,805,150,1024,269,
datasets/220/181.jpg,220,157,159,800,454,
datasets/220/131.jpg,220,613,534,3115,2472,
datasets/220/112.jpg,220,260,176,943,505,
datasets/220/25.jpg,220,171,123,1341,731,
datasets/220/74.jpg,220,68,203,1177,817,
datasets/220/91.jpg,220,42,232,722,508,
datasets/220/108.jpg,220,105,118,917,601,
datasets/220/52.jpg,220,20,64,705,468,
datasets/220/110.jpg,220,72,145,956,623,
datasets/220/145.jpg,220,104,104,574,385,
datasets/220/106.jpg,220,108,61,166,119,
datasets/220/164.jpg,220,74,60,934,585,
datasets/220/104.jpg,220,56,58,956,609,
datasets/220/28.jpg,220,105,132,582,392,
datasets/220/101.jpg,220,25,94,998,666,
datasets/220/60.jpg,220,47,106,569,421,
datasets/220/84.jpg,220,75,119,754,388,
datasets/220/46.jpg,220,129,153,538,366,
datasets/220/220.jpg,220,620,285,749,432,
datasets/220/191.jpg,220,8,146,456,454,
datasets/220/114.jpg,220,90,94,701,402,
datasets/220/118.jpg,220,112,139,711,416,
datasets/220/51.jpg,220,46,63,599,383,
datasets/220/187.jpg,220,85,225,357,463,
datasets/220/111.jpg,220,188,291,1175,700,
datasets/220/119.jpg,220,173,183,889,563,
datasets/220/155.jpg,220,3,128,473,430,
datasets/220/53.jpg,220,91,134,675,391,
datasets/220/102.jpg,220,41,71,915,477,
datasets/220/160.jpg,220,292,120,452,278,
datasets/220/186.jpg,220,26,274,695,525,
datasets/220/128.jpg,220,70,136,539,429,
datasets/220/23.jpg,220,302,224,817,569,
datasets/220/32.jpg,220,822,163,1022,260,
datasets/220/85.jpg,220,31,137,981,553,
datasets/220/58.jpg,220,129,198,976,614,
datasets/220/125.jpg,220,0,91,73,188,
datasets/220/146.jpg,220,241,207,836,608,
datasets/220/172.jpg,220,23,88,613,392,
datasets/220/133.jpg,220,182,179,892,570,
datasets/220/140.jpg,220,476,132,573,195,
datasets/220/21.jpg,220,51,118,700,424,
datasets/220/14.jpg,220,285,298,1587,883,
datasets/220/117.jpg,220,95,217,1530,793,
datasets/220/122.jpg,220,12,10,638,351,
datasets/220/79.jpg,220,389,339,1163,845,
datasets/220/43.jpg,220,329,106,842,366,
datasets/220/184.jpg,220,260,120,537,366,
datasets/220/63.jpg,220,295,234,1032,645,
datasets/220/139.jpg,220,217,427,1827,1388,
datasets/220/161.jpg,220,115,159,644,474,
datasets/220/17.jpg,220,152,234,1068,680,
datasets/220/188.jpg,220,159,125,718,525,
datasets/220/203.jpg,220,52,103,637,403,
datasets/220/167.jpg,220,96,119,693,461,
datasets/220/116.jpg,220,25,115,735,417,
datasets/220/163.jpg,220,47,100,665,365,
datasets/220/195.jpg,220,305,203,1868,1081,
datasets/220/171.jpg,220,587,165,626,185,
datasets/220/99.jpg,220,0,23,644,446,
datasets/220/153.jpg,220,108,53,417,298,
datasets/220/150.jpg,220,181,143,580,480,
datasets/220/44.jpg,220,27,132,615,351,
datasets/220/213.jpg,220,30,56,614,418,
datasets/220/223.jpg,220,94,70,675,484,
datasets/220/67.jpg,220,464,72,639,155,
datasets/220/83.jpg,220,85,108,941,558,
datasets/220/59.jpg,220,126,95,512,411,
datasets/220/1.jpg,220,0,61,156,154,
datasets/220/77.jpg,220,0,146,64,183,
datasets/220/22.jpg,220,157,123,1497,677,
datasets/220/35.jpg,220,124,257,1426,812,
datasets/220/123.jpg,220,247,291,1135,693,
datasets/220/170.jpg,220,80,66,1514,843,
datasets/220/132.jpg,220,637,127,831,239,
datasets/220/41.jpg,220,45,113,602,435,
datasets/220/202.jpg,220,449,484,1322,1091,
datasets/220/212.jpg,220,855,251,981,302,
datasets/220/179.jpg,220,32,39,784,553,
datasets/220/48.jpg,220,71,239,562,498,
datasets/220/62.jpg,220,34,61,707,527,
datasets/220/136.jpg,220,176,248,1017,746,
datasets/220/192.jpg,220,467,127,637,234,
datasets/220/207.jpg,220,483,529,1616,1271,
datasets/220/193.jpg,220,170,112,1331,902,
datasets/220/196.jpg,220,81,146,682,452,
datasets/220/90.jpg,220,23,78,734,471,
datasets/220/47.jpg,220,153,40,866,603,
datasets/220/182.jpg,220,325,642,4075,2890,
datasets/220/11.jpg,220,132,106,441,270,
datasets/220/34.jpg,220,41,67,1266,685,
datasets/220/190.jpg,220,92,145,629,420,
datasets/220/92.jpg,220,141,291,817,603,
datasets/220/135.jpg,220,412,2,585,62,
datasets/220/73.jpg,220,53,94,752,481,
datasets/220/65.jpg,220,92,78,1565,1144,
datasets/220/4.jpg,220,559,513,1336,946,
datasets/220/50.jpg,220,156,262,658,456,
datasets/220/142.jpg,220,45,104,600,397,
datasets/220/57.jpg,220,432,336,1783,1009,
datasets/220/113.jpg,220,97,155,712,523,
datasets/220/185.jpg,220,0,134,67,216,
datasets/220/75.jpg,220,70,105,573,363,
datasets/220/219.jpg,220,147,101,1070,781,
datasets/220/158.jpg,220,512,97,753,229,
datasets/220/71.jpg,220,157,246,984,578,
datasets/220/10.jpg,220,89,164,2049,1190,
datasets/220/98.jpg,220,881,202,979,289,
datasets/220/94.jpg,220,2,242,88,294,
datasets/220/129.jpg,220,175,454,1243,1042,
datasets/220/38.jpg,220,2,103,185,203,
datasets/220/49.jpg,220,101,166,687,477,
datasets/220/225.jpg,220,398,83,597,296,
datasets/220/222.jpg,220,32,125,611,356,
datasets/220/180.jpg,220,69,138,1111,724,
datasets/220/87.jpg,220,144,323,859,615,
datasets/220/151.jpg,220,144,172,766,521,
datasets/220/56.jpg,220,7,266,575,520,
datasets/220/175.jpg,220,170,11,1134,692,
datasets/220/66.jpg,220,32,51,694,504,
datasets/220/33.jpg,220,46,81,695,352,
datasets/220/197.jpg,220,104,203,1095,590,
datasets/220/174.jpg,220,62,33,393,336,
datasets/220/200.jpg,220,183,355,611,618,
datasets/220/215.jpg,220,100,149,565,375,
datasets/220/12.jpg,220,3222,442,4404,1590,
datasets/220/97.jpg,220,96,232,814,594,
datasets/220/201.jpg,220,71,181,719,475,
datasets/220/126.jpg,220,42,142,870,586,
datasets/220/9.jpg,220,173,318,1031,806,
datasets/220/183.jpg,220,898,135,1000,174,
datasets/220/8.jpg,220,297,569,2151,1543,
datasets/220/82.jpg,220,23,84,1042,582,
datasets/220/137.jpg,220,51,12,1161,598,
datasets/220/45.jpg,220,138,305,1437,846,
datasets/220/20.jpg,220,33,206,455,374,
datasets/220/168.jpg,220,3,391,87,471,
datasets/220/26.jpg,220,80,265,1200,689,
datasets/220/109.jpg,220,60,145,727,464,
datasets/220/29.jpg,220,101,75,1128,599,
datasets/220/120.jpg,220,610,193,735,269,
datasets/220/218.jpg,220,1,129,604,707,
datasets/220/89.jpg,220,91,98,403,250,
datasets/220/95.jpg,220,49,25,952,568,
datasets/220/72.jpg,220,111,244,1526,826,
datasets/220/31.jpg,220,657,71,753,141,
datasets/220/159.jpg,220,85,322,1538,915,
datasets/220/166.jpg,220,68,63,961,633,
datasets/220/211.jpg,220,275,94,1029,798,
datasets/220/141.jpg,220,165,109,1115,756,
datasets/220/70.jpg,220,42,37,997,575,
datasets/220/143.jpg,220,19,117,140,167,
datasets/220/80.jpg,220,31,66,995,627,
datasets/220/210.jpg,220,77,88,442,355,
datasets/221/238.jpg,221,51,163,1012,554,
datasets/221/173.jpg,221,185,70,958,313,
datasets/221/157.jpg,221,22,161,611,450,
datasets/221/69.jpg,221,25,119,597,344,
datasets/221/165.jpg,221,66,154,711,467,
datasets/221/234.jpg,221,244,504,1573,1071,
datasets/221/138.jpg,221,24,65,324,221,
datasets/221/6.jpg,221,419,268,1581,823,
datasets/221/221.jpg,221,113,283,933,529,
datasets/221/96.jpg,221,57,88,363,229,
datasets/221/54.jpg,221,66,14,553,311,
datasets/221/149.jpg,221,38,92,595,412,
datasets/221/239.jpg,221,1070,1435,4814,3049,
datasets/221/81.jpg,221,60,50,602,442,
datasets/221/76.jpg,221,18,40,592,253,
datasets/221/78.jpg,221,161,369,266,669,
datasets/221/178.jpg,221,59,115,609,361,
datasets/221/61.jpg,221,16,163,489,353,
datasets/221/236.jpg,221,286,216,1292,898,
datasets/221/7.jpg,221,25,32,605,424,
datasets/221/105.jpg,221,134,146,530,327,
datasets/221/152.jpg,221,40,154,622,418,
datasets/221/154.jpg,221,168,162,610,406,
datasets/221/134.jpg,221,21,81,619,372,
datasets/221/148.jpg,221,78,71,850,369,
datasets/221/15.jpg,221,103,82,435,332,
datasets/221/156.jpg,221,84,137,586,382,
datasets/221/93.jpg,221,193,30,1066,611,
datasets/221/194.jpg,221,32,105,375,251,
datasets/221/42.jpg,221,12,163,617,410,
datasets/221/199.jpg,221,84,122,516,369,
datasets/221/88.jpg,221,151,65,905,552,
datasets/221/2.jpg,221,91,347,1294,823,
datasets/221/86.jpg,221,40,146,590,326,
datasets/221/205.jpg,221,18,67,310,200,
datasets/221/127.jpg,221,169,158,853,553,
datasets/221/121.jpg,221,27,180,953,618,
datasets/221/208.jpg,221,24,124,631,386,
datasets/221/24.jpg,221,61,109,576,321,
datasets/221/206.jpg,221,96,191,586,364,
datasets/221/231.jpg,221,19,66,292,171,
datasets/221/198.jpg,221,45,86,500,311,
datasets/221/214.jpg,221,105,135,804,405,
datasets/221/209.jpg,221,226,108,1656,962,
datasets/221/176.jpg,221,427,327,1001,614,
datasets/221/103.jpg,221,17,111,972,617,
datasets/221/68.jpg,221,444,68,579,152,
datasets/221/13.jpg,221,32,117,622,367,
datasets/221/162.jpg,221,18,188,754,484,
datasets/221/217.jpg,221,183,125,1217,513,
datasets/221/55.jpg,221,106,206,1171,766,
datasets/221/204.jpg,221,123,177,514,364,
datasets/221/5.jpg,221,65,248,1102,665,
datasets/221/130.jpg,221,14,89,469,269,
datasets/221/30.jpg,221,19,74,517,304,
datasets/221/40.jpg,221,57,179,1583,879,
datasets/221/147.jpg,221,34,128,606,362,
datasets/221/39.jpg,221,66,70,984,612,
datasets/221/124.jpg,221,40,62,558,343,
datasets/221/216.jpg,221,611,483,1807,1073,
datasets/221/18.jpg,221,88,312,1071,678,
datasets/221/115.jpg,221,84,64,523,354,
datasets/221/169.jpg,221,117,312,781,506,
datasets/221/16.jpg,221,112,143,1578,937,
datasets/221/177.jpg,221,20,44,616,417,
datasets/221/3.jpg,221,25,196,1581,974,
datasets/221/237.jpg,221,215,1340,4907,2974,
datasets/221/100.jpg,221,61,49,533,371,
datasets/221/144.jpg,221,359,157,981,386,
datasets/221/230.jpg,221,654,1822,6031,3418,
datasets/221/27.jpg,221,25,162,1018,507,
datasets/221/19.jpg,221,46,132,492,265,
datasets/221/64.jpg,221,20,237,508,392,
datasets/221/189.jpg,221,44,164,607,370,
datasets/221/224.jpg,221,198,24,880,343,
datasets/221/37.jpg,221,54,34,484,373,
datasets/221/107.jpg,221,28,104,513,304,
datasets/221/36.jpg,221,217,476,1828,952,
datasets/221/181.jpg,221,369,913,3770,2174,
datasets/221/131.jpg,221,74,136,573,329,
datasets/221/112.jpg,221,50,107,571,368,
datasets/221/25.jpg,221,33,84,628,365,
datasets/221/74.jpg,221,1,61,91,157,
datasets/221/91.jpg,221,28,41,604,412,
datasets/221/108.jpg,221,31,169,1559,987,
datasets/221/52.jpg,221,88,127,1419,730,
datasets/221/110.jpg,221,86,100,581,339,
datasets/221/145.jpg,221,329,541,1628,1074,
datasets/221/106.jpg,221,39,35,609,262,
datasets/221/164.jpg,221,53,177,616,413,
datasets/221/104.jpg,221,42,168,634,458,
datasets/221/28.jpg,221,42,65,961,638,
datasets/221/101.jpg,221,627,1867,4862,3120,
datasets/221/60.jpg,221,31,152,614,327,
datasets/221/84.jpg,221,22,111,632,368,
datasets/221/46.jpg,221,119,194,1493,761,
datasets/221/220.jpg,221,135,252,909,699,
datasets/221/235.jpg,221,121,320,1537,926,
datasets/221/191.jpg,221,252,301,942,631,
datasets/221/114.jpg,221,213,132,930,648,
datasets/221/118.jpg,221,27,129,614,383,
datasets/221/51.jpg,221,54,175,957,569,
datasets/221/187.jpg,221,57,203,613,463,
datasets/221/111.jpg,221,77,60,680,456,
datasets/221/119.jpg,221,271,133,1327,832,
datasets/221/155.jpg,221,13,218,1215,766,
datasets/221/53.jpg,221,614,927,1291,1076,
datasets/221/102.jpg,221,207,584,1367,1111,
datasets/221/160.jpg,221,14,77,232,173,
datasets/221/186.jpg,221,29,90,593,394,
datasets/221/128.jpg,221,118,236,1796,818,
datasets/221/23.jpg,221,197,323,1755,864,
datasets/221/32.jpg,221,189,257,1683,879,
datasets/221/85.jpg,221,36,84,598,351,
datasets/221/58.jpg,221,28,59,633,403,
datasets/221/125.jpg,221,136,136,621,357,
datasets/221/146.jpg,221,23,8,617,286,
datasets/221/172.jpg,221,24,57,272,150,
datasets/221/133.jpg,221,74,120,956,434,
datasets/221/140.jpg,221,103,153,918,385,
datasets/221/21.jpg,221,84,115,698,369,
datasets/221/14.jpg,221,41,132,630,408,
datasets/221/117.jpg,221,25,66,1005,540,
datasets/221/122.jpg,221,87,48,613,352,
datasets/221/79.jpg,221,43,40,485,309,
datasets/221/43.jpg,221,23,92,501,304,
datasets/221/184.jpg,221,113,172,543,341,
datasets/221/63.jpg,221,49,67,627,379,
datasets/221/139.jpg,221,35,38,354,195,
datasets/221/226.jpg,221,84,51,684,443,
datasets/221/161.jpg,221,66,98,336,262,
datasets/221/17.jpg,221,30,67,592,363,
datasets/221/188.jpg,221,76,205,663,379,
datasets/221/203.jpg,221,141,33,842,503,
datasets/221/167.jpg,221,939,182,1047,345,
datasets/221/116.jpg,221,14,35,657,402,
datasets/221/163.jpg,221,18,75,297,193,
datasets/221/195.jpg,221,205,92,880,581,
datasets/221/171.jpg,221,26,192,625,369,
datasets/221/99.jpg,221,40,139,609,407,
datasets/221/153.jpg,221,269,369,1411,855,
datasets/221/150.jpg,221,178,157,702,411,
datasets/221/44.jpg,221,49,117,985,527,
datasets/221/213.jpg,221,68,67,537,383,
datasets/221/223.jpg,221,77,235,660,418,
datasets/221/67.jpg,221,23,35,502,291,
datasets/221/83.jpg,221,78,380,1522,967,
datasets/221/59.jpg,221,42,86,493,301,
datasets/221/1.jpg,221,141,384,1780,927,
datasets/221/77.jpg,221,91,94,526,326,
datasets/221/22.jpg,221,52,9,346,182,
datasets/221/232.jpg,221,95,183,693,436,
datasets/221/35.jpg,221,38,25,606,428,
datasets/221/123.jpg,221,46,90,1377,656,
datasets/221/170.jpg,221,743,907,2710,1640,
datasets/221/132.jpg,221,90,345,945,763,
datasets/221/41.jpg,221,21,73,622,298,
datasets/221/202.jpg,221,128,92,919,472,
datasets/221/212.jpg,221,83,107,255,180,
datasets/221/179.jpg,221,30,9,628,310,
datasets/221/48.jpg,221,59,178,593,420,
datasets/221/62.jpg,221,41,132,630,408,
datasets/221/136.jpg,221,114,104,568,331,
datasets/221/229.jpg,221,180,304,1642,861,
datasets/221/192.jpg,221,37,25,621,451,
datasets/221/207.jpg,221,194,265,1707,1041,
datasets/221/193.jpg,221,11,49,307,198,
datasets/221/196.jpg,221,101,82,960,490,
datasets/221/90.jpg,221,26,96,622,372,
datasets/221/227.jpg,221,540,127,720,196,
datasets/221/47.jpg,221,26,86,619,405,
datasets/221/182.jpg,221,88,137,575,379,
datasets/221/11.jpg,221,91,150,600,335,
datasets/221/34.jpg,221,61,102,738,380,
datasets/221/190.jpg,221,44,341,1566,802,
datasets/221/228.jpg,221,72,140,981,530,
datasets/221/92.jpg,221,186,170,1258,717,
datasets/221/135.jpg,221,113,47,1119,348,
datasets/221/73.jpg,221,17,83,629,432,
datasets/221/65.jpg,221,52,141,1504,977,
datasets/221/4.jpg,221,337,290,2023,1022,
datasets/221/50.jpg,221,22,147,621,396,
datasets/221/142.jpg,221,92,44,973,718,
datasets/221/57.jpg,221,31,66,499,303,
datasets/221/113.jpg,221,28,73,744,382,
datasets/221/185.jpg,221,271,95,1702,979,
datasets/221/75.jpg,221,80,65,579,323,
datasets/221/219.jpg,221,102,255,664,464,
datasets/221/158.jpg,221,99,12,1020,355,
datasets/221/71.jpg,221,51,145,586,363,
datasets/221/10.jpg,221,8,47,617,422,
datasets/221/98.jpg,221,722,177,799,260,
datasets/221/94.jpg,221,47,163,560,412,
datasets/221/129.jpg,221,29,164,687,356,
datasets/221/38.jpg,221,34,96,510,332,
datasets/221/49.jpg,221,487,49,609,132,
datasets/221/225.jpg,221,64,40,397,220,
datasets/221/222.jpg,221,109,330,1812,939,
datasets/221/180.jpg,221,123,194,1002,610,
datasets/221/87.jpg,221,199,182,1461,836,
datasets/221/151.jpg,221,176,323,853,610,
datasets/221/56.jpg,221,18,119,627,384,
datasets/221/175.jpg,221,22,44,294,174,
datasets/221/66.jpg,221,80,143,1516,821,
datasets/221/33.jpg,221,14,38,727,378,
datasets/221/197.jpg,221,159,291,1668,904,
datasets/221/174.jpg,221,57,38,546,270,
datasets/221/200.jpg,221,41,60,351,234,
datasets/221/215.jpg,221,16,186,1514,957,
datasets/221/12.jpg,221,173,37,1092,694,
datasets/221/97.jpg,221,194,140,925,519,
datasets/221/201.jpg,221,429,191,1505,957,
datasets/221/126.jpg,221,142,282,1733,1040,
datasets/221/9.jpg,221,58,56,402,222,
datasets/221/183.jpg,221,113,234,935,569,
datasets/221/8.jpg,221,58,63,605,288,
datasets/221/82.jpg,221,978,192,1597,680,
datasets/221/137.jpg,221,271,407,1662,1063,
datasets/221/45.jpg,221,50,154,572,416,
datasets/221/20.jpg,221,23,157,624,345,
datasets/221/168.jpg,221,142,160,533,422,
datasets/221/26.jpg,221,29,165,933,669,
datasets/221/109.jpg,221,393,3,620,198,
datasets/221/29.jpg,221,33,30,615,452,
datasets/221/120.jpg,221,35,170,603,408,
datasets/221/218.jpg,221,176,260,633,486,
datasets/221/89.jpg,221,657,489,2361,1124,
datasets/221/233.jpg,221,81,11,2007,917,
datasets/221/95.jpg,221,13,53,304,206,
datasets/221/72.jpg,221,37,39,286,206,
datasets/221/31.jpg,221,0,200,127,655,
datasets/221/159.jpg,221,58,38,580,288,
datasets/221/166.jpg,221,74,185,531,388,
datasets/221/211.jpg,221,32,83,591,383,
datasets/221/141.jpg,221,15,138,776,428,
datasets/221/70.jpg,221,20,200,1600,933,
datasets/221/143.jpg,221,46,22,668,302,
datasets/221/80.jpg,221,71,62,175,372,
datasets/221/210.jpg,221,714,572,3867,1859,
datasets/222/173.jpg,222,105,142,741,430,
datasets/222/157.jpg,222,265,309,1133,715,
datasets/222/69.jpg,222,27,54,506,345,
datasets/222/165.jpg,222,8,303,518,521,
datasets/222/138.jpg,222,172,442,1083,936,
datasets/222/6.jpg,222,75,149,1146,811,
datasets/222/96.jpg,222,3,224,288,349,
datasets/222/54.jpg,222,170,186,641,453,
datasets/222/149.jpg,222,370,251,1522,928,
datasets/222/81.jpg,222,157,143,605,416,
datasets/222/76.jpg,222,1223,332,1587,502,
datasets/222/78.jpg,222,24,27,638,468,
datasets/222/178.jpg,222,190,118,477,297,
datasets/222/61.jpg,222,95,401,1108,817,
datasets/222/7.jpg,222,75,132,2044,1211,
datasets/222/105.jpg,222,263,123,1327,708,
datasets/222/152.jpg,222,25,302,1253,794,
datasets/222/154.jpg,222,90,99,560,342,
datasets/222/134.jpg,222,91,167,1227,870,
datasets/222/148.jpg,222,36,133,612,359,
datasets/222/15.jpg,222,166,124,1176,598,
datasets/222/156.jpg,222,59,209,961,641,
datasets/222/93.jpg,222,381,263,903,561,
datasets/222/194.jpg,222,469,106,524,128,
datasets/222/42.jpg,222,15,91,632,371,
datasets/222/199.jpg,222,229,190,1087,508,
datasets/222/88.jpg,222,86,84,1254,615,
datasets/222/2.jpg,222,132,11,903,380,
datasets/222/86.jpg,222,33,64,1018,617,
datasets/222/205.jpg,222,718,199,902,256,
datasets/222/127.jpg,222,337,365,1729,907,
datasets/222/121.jpg,222,0,39,88,107,
datasets/222/208.jpg,222,80,87,310,223,
datasets/222/24.jpg,222,222,175,846,528,
datasets/222/206.jpg,222,19,105,532,440,
datasets/222/198.jpg,222,80,85,407,247,
datasets/222/214.jpg,222,152,131,578,368,
datasets/222/209.jpg,222,252,172,660,459,
datasets/222/176.jpg,222,11,56,494,346,
datasets/222/103.jpg,222,75,149,994,611,
datasets/222/68.jpg,222,36,151,492,415,
datasets/222/13.jpg,222,678,180,750,259,
datasets/222/162.jpg,222,34,144,628,388,
datasets/222/217.jpg,222,381,81,487,139,
datasets/222/55.jpg,222,789,3,876,183,
datasets/222/204.jpg,222,94,115,1561,1076,
datasets/222/5.jpg,222,223,41,811,378,
datasets/222/130.jpg,222,1236,234,1597,587,
datasets/222/30.jpg,222,63,64,674,404,
datasets/222/40.jpg,222,117,760,1159,1471,
datasets/222/147.jpg,222,82,69,500,384,
datasets/222/39.jpg,222,29,31,527,271,
datasets/222/124.jpg,222,39,53,597,450,
datasets/222/216.jpg,222,38,25,382,306,
datasets/222/18.jpg,222,57,132,869,462,
datasets/222/115.jpg,222,43,37,521,341,
datasets/222/169.jpg,222,13,94,608,333,
datasets/222/16.jpg,222,106,74,1091,611,
datasets/222/177.jpg,222,1,136,55,235,
datasets/222/3.jpg,222,91,204,1812,971,
datasets/222/100.jpg,222,55,21,588,362,
datasets/222/144.jpg,222,72,294,1486,1088,
datasets/222/27.jpg,222,24,199,980,716,
datasets/222/19.jpg,222,117,47,1099,608,
datasets/222/64.jpg,222,1,182,63,234,
datasets/222/189.jpg,222,710,160,769,194,
datasets/222/37.jpg,222,214,146,1083,615,
datasets/222/107.jpg,222,483,87,526,156,
datasets/222/36.jpg,222,28,45,1003,506,
datasets/222/181.jpg,222,48,116,493,359,
datasets/222/131.jpg,222,41,21,730,519,
datasets/222/112.jpg,222,94,115,552,417,
datasets/222/25.jpg,222,224,308,896,644,
datasets/222/74.jpg,222,146,170,1445,952,
datasets/222/91.jpg,222,35,132,623,427,
datasets/222/108.jpg,222,431,385,1012,707,
datasets/222/52.jpg,222,51,44,624,317,
datasets/222/110.jpg,222,237,226,953,578,
datasets/222/145.jpg,222,96,150,1077,704,
datasets/222/106.jpg,222,155,32,334,143,
datasets/222/164.jpg,222,41,0,659,502,
datasets/222/104.jpg,222,35,25,616,436,
datasets/222/28.jpg,222,108,148,951,575,
datasets/222/101.jpg,222,131,178,1003,659,
datasets/222/60.jpg,222,91,66,659,382,
datasets/222/84.jpg,222,209,271,1420,963,
datasets/222/46.jpg,222,65,144,905,602,
datasets/222/191.jpg,222,146,350,1456,1169,
datasets/222/114.jpg,222,47,131,536,363,
datasets/222/118.jpg,222,99,117,554,377,
datasets/222/51.jpg,222,1332,433,1524,574,
datasets/222/187.jpg,222,122,136,211,158,
datasets/222/111.jpg,222,199,173,1380,880,
datasets/222/119.jpg,222,25,114,1555,931,
datasets/222/155.jpg,222,25,6,607,451,
datasets/222/53.jpg,222,403,94,517,139,
datasets/222/102.jpg,222,0,170,46,249,
datasets/222/160.jpg,222,132,22,773,394,
datasets/222/186.jpg,222,176,282,991,862,
datasets/222/128.jpg,222,100,223,1485,979,
datasets/222/23.jpg,222,207,312,1370,959,
datasets/222/32.jpg,222,37,22,993,801,
datasets/222/85.jpg,222,12,41,471,292,
datasets/222/58.jpg,222,18,71,608,374,
datasets/222/125.jpg,222,46,61,586,404,
datasets/222/146.jpg,222,157,118,1489,1072,
datasets/222/172.jpg,222,2,118,126,269,
datasets/222/133.jpg,222,119,21,1984,1087,
datasets/222/140.jpg,222,85,133,516,419,
datasets/222/21.jpg,222,105,178,1452,974,
datasets/222/14.jpg,222,70,130,829,476,
datasets/222/117.jpg,222,15,132,619,437,
datasets/222/122.jpg,222,23,83,610,341,
datasets/222/79.jpg,222,811,190,1041,668,
datasets/222/43.jpg,222,140,230,1084,712,
